time,ride_count,avg_ride_duration_min,temperature_2m,relative_humidity_2m,windspeed_10m,precipitation,cloudcover,rain,snowfall,snow_depth,winddirection_10m
2024-10-04 02:00:00,827,13.1136610668928,13.6,96,4.8,0.0,39,0.0,0.0,0.0,248
2024-10-04 03:00:00,533,12.6796675723185,13.1,97,5.9,0.0,0,0.0,0.0,0.0,247
2024-10-04 04:00:00,508,13.0486315647291,12.5,98,7.6,0.0,86,0.0,0.0,0.0,242
2024-10-04 05:00:00,1256,10.7011132630647,12.5,98,6.7,0.0,94,0.0,0.0,0.0,224
2024-10-04 06:00:00,3273,9.69989285985629,12.2,100,6.8,0.0,100,0.0,0.0,0.0,230
2024-10-04 07:00:00,6586,10.3037853404109,11.9,100,6.2,0.0,99,0.0,0.0,0.0,237
2024-10-04 08:00:00,9627,11.4521745190819,13.6,99,5.4,0.0,99,0.0,0.0,0.0,244
2024-10-04 09:00:00,8668,11.9221504824149,15.4,94,3.2,0.0,93,0.0,0.0,0.0,232
2024-10-04 10:00:00,7363,12.4285504994571,18.1,84,3.5,0.0,79,0.0,0.0,0.0,208
2024-10-04 11:00:00,7991,13.3090761373687,20.6,74,5.4,0.0,100,0.0,0.0,0.0,195
2024-10-04 12:00:00,9061,13.6537057486316,22.3,65,7.5,0.0,100,0.0,0.0,0.0,195
2024-10-04 13:00:00,9828,14.7636224063463,23.1,58,9.2,0.0,100,0.0,0.0,0.0,203
2024-10-04 14:00:00,10214,14.4787367224376,23.5,55,9.6,0.0,98,0.0,0.0,0.0,194
2024-10-04 15:00:00,11418,14.7930014658227,22.5,63,13.7,0.0,87,0.0,0.0,0.0,158
2024-10-04 16:00:00,13577,14.6879420091891,21.7,66,16.5,0.0,100,0.0,0.0,0.0,150
2024-10-04 17:00:00,16049,14.0175971714735,21.1,67,15.9,0.0,100,0.0,0.0,0.0,154
2024-10-04 18:00:00,14941,13.1080977559713,19.4,71,14.4,0.0,99,0.0,0.0,0.0,156
2024-10-04 19:00:00,11267,13.554080190869,18.5,76,12.4,0.0,85,0.0,0.0,0.0,164
2024-10-04 20:00:00,8236,13.5349777714688,18.0,80,12.4,0.0,67,0.0,0.0,0.0,171
2024-10-04 21:00:00,6539,14.563855445787,18.1,83,11.2,0.0,100,0.0,0.0,0.0,177
2024-10-04 22:00:00,5800,14.513998634451,17.9,85,7.8,0.2,100,0.2,0.0,0.0,189
2024-10-04 23:00:00,5376,14.2152645575496,18.1,83,7.6,0.0,88,0.0,0.0,0.0,195
2024-10-05 00:00:00,4198,14.8308402733277,17.5,86,7.4,0.0,87,0.0,0.0,0.0,186
2024-10-05 01:00:00,2931,14.5161516573455,17.6,85,6.9,0.0,93,0.0,0.0,0.0,205
2024-10-05 02:00:00,1919,14.5447242400258,16.8,90,7.7,0.3,69,0.3,0.0,0.0,198
2024-10-05 03:00:00,1237,14.87965392126,16.3,95,5.1,0.0,72,0.0,0.0,0.0,243
2024-10-05 04:00:00,783,16.3128373224488,16.5,95,4.8,0.0,19,0.0,0.0,0.0,243
2024-10-05 05:00:00,683,16.6143148177788,15.8,97,5.4,0.0,8,0.0,0.0,0.0,290
2024-10-05 06:00:00,1388,10.5547902167615,15.7,96,10.2,0.0,12,0.0,0.0,0.0,337
2024-10-05 07:00:00,2744,11.7322353167188,15.3,94,12.1,0.0,7,0.0,0.0,0.0,4
2024-10-05 08:00:00,4612,12.7007315061406,15.8,90,12.7,0.0,11,0.0,0.0,0.0,353
2024-10-05 09:00:00,7394,13.0931037575674,17.6,79,14.8,0.0,12,0.0,0.0,0.0,356
2024-10-05 10:00:00,9596,14.0816026819642,19.1,70,15.8,0.0,2,0.0,0.0,0.0,1
2024-10-05 11:00:00,11432,15.4986068670311,20.7,61,16.7,0.0,2,0.0,0.0,0.0,1
2024-10-05 12:00:00,13459,16.404614332049,22.0,52,16.6,0.0,0,0.0,0.0,0.0,4
2024-10-05 13:00:00,14213,17.4736156903615,22.9,45,15.6,0.0,0,0.0,0.0,0.0,8
2024-10-05 14:00:00,14427,17.3307587681911,23.4,40,15.4,0.0,0,0.0,0.0,0.0,7
2024-10-05 15:00:00,14879,17.4013883142744,23.6,37,16.8,0.0,4,0.0,0.0,0.0,3
2024-10-05 16:00:00,14492,17.4150247115279,23.2,37,16.1,0.0,14,0.0,0.0,0.0,6
2024-10-05 17:00:00,13960,17.4899404278054,22.7,37,14.0,0.0,12,0.0,0.0,0.0,20
2024-10-05 18:00:00,12913,16.6500217861487,21.1,43,10.8,0.0,1,0.0,0.0,0.0,36
2024-10-05 19:00:00,10217,14.9248332113373,18.8,50,8.5,0.0,0,0.0,0.0,0.0,36
2024-10-05 20:00:00,7667,14.3944613541326,17.7,54,10.8,0.0,0,0.0,0.0,0.0,33
2024-10-05 21:00:00,6368,14.199292707111,16.0,64,6.7,0.0,0,0.0,0.0,0.0,14
2024-10-05 22:00:00,6100,14.468743300215,15.0,68,7.0,0.0,0,0.0,0.0,0.0,360
2024-10-05 23:00:00,5353,15.4847005122216,14.1,71,6.1,0.0,0,0.0,0.0,0.0,5
2024-10-06 00:00:00,4049,14.0933514175189,13.3,76,5.4,0.0,0,0.0,0.0,0.0,2
2024-10-06 01:00:00,2947,13.7606867145983,12.9,79,6.1,0.0,0,0.0,0.0,0.0,358
2024-10-06 02:00:00,1910,14.7148607691522,12.3,82,7.0,0.0,0,0.0,0.0,0.0,12
2024-10-06 03:00:00,1174,14.8995995703584,11.7,86,6.9,0.0,0,0.0,0.0,0.0,9
2024-10-06 04:00:00,781,13.7193257981781,11.2,87,7.8,0.0,0,0.0,0.0,0.0,13
2024-10-06 05:00:00,591,13.983226699701,10.9,87,7.9,0.0,0,0.0,0.0,0.0,11
2024-10-06 06:00:00,989,11.1500678239564,10.5,87,8.2,0.0,0,0.0,0.0,0.0,10
2024-10-06 07:00:00,2017,11.4431590783017,10.3,87,8.0,0.0,0,0.0,0.0,0.0,16
2024-10-06 08:00:00,3579,12.2165852419806,11.6,79,8.8,0.0,0,0.0,0.0,0.0,26
2024-10-06 09:00:00,5770,14.6351109710563,14.2,65,7.0,0.0,0,0.0,0.0,0.0,32
2024-10-06 10:00:00,8191,14.1383665454491,16.5,58,5.6,0.0,0,0.0,0.0,0.0,48
2024-10-06 11:00:00,10710,15.9586919606363,18.5,55,3.8,0.0,0,0.0,0.0,0.0,90
2024-10-06 12:00:00,12249,15.7822708543788,20.2,52,5.2,0.0,0,0.0,0.0,0.0,146
2024-10-06 13:00:00,13054,16.4403589573968,21.3,48,8.1,0.0,0,0.0,0.0,0.0,174
2024-10-06 14:00:00,13274,17.3518133304737,21.9,46,10.5,0.0,19,0.0,0.0,0.0,187
2024-10-06 15:00:00,13445,16.8112276418148,21.5,50,12.4,0.0,1,0.0,0.0,0.0,171
2024-10-06 16:00:00,13617,16.8660382712002,21.0,56,14.6,0.0,3,0.0,0.0,0.0,162
2024-10-06 17:00:00,12771,16.3928538176375,19.9,63,15.6,0.0,0,0.0,0.0,0.0,153
2024-10-06 18:00:00,11422,14.5779970717095,18.4,75,15.8,0.0,0,0.0,0.0,0.0,150
2024-10-06 19:00:00,8360,13.4150262729774,16.9,86,14.9,0.0,10,0.0,0.0,0.0,150
2024-10-06 20:00:00,6131,13.6100862458538,16.8,87,15.6,0.0,67,0.0,0.0,0.0,156
2024-10-06 21:00:00,4677,13.428932662634,16.9,82,15.6,0.0,100,0.0,0.0,0.0,165
2024-10-06 22:00:00,3617,13.6662745463058,17.1,79,16.5,0.0,100,0.0,0.0,0.0,169
2024-10-06 23:00:00,2466,13.0237480218907,16.9,79,15.2,0.0,100,0.0,0.0,0.0,190
2024-10-07 00:00:00,1368,13.5131699879143,16.2,81,11.2,0.0,66,0.0,0.0,0.0,201
2024-10-07 01:00:00,799,12.0457215684781,15.8,82,12.8,0.0,98,0.0,0.0,0.0,191
2024-10-07 02:00:00,483,12.9358379244035,15.8,83,13.6,0.0,100,0.0,0.0,0.0,202
2024-10-07 03:00:00,296,14.2816771264074,16.2,83,16.0,0.0,100,0.0,0.0,0.0,191
2024-10-07 04:00:00,416,10.4904724936042,16.3,85,14.4,0.8,100,0.8,0.0,0.0,190
2024-10-07 05:00:00,1308,9.49240746395907,16.4,87,12.5,0.1,98,0.1,0.0,0.0,187
2024-10-07 06:00:00,3804,10.0746841702428,16.2,89,11.6,2.8,100,2.8,0.0,0.0,202
2024-10-07 07:00:00,8764,10.5480994324208,16.3,89,12.4,2.0,100,2.0,0.0,0.0,213
2024-10-07 08:00:00,13233,11.004386252538,16.6,91,10.7,0.0,73,0.0,0.0,0.0,228
2024-10-07 09:00:00,8935,11.5158139111478,17.9,88,12.5,0.3,72,0.3,0.0,0.0,238
2024-10-07 10:00:00,7043,12.914135597478,18.8,84,12.8,0.1,44,0.1,0.0,0.0,275
2024-10-07 11:00:00,5882,12.8850091011341,20.5,72,14.6,0.0,17,0.0,0.0,0.0,309
2024-10-07 12:00:00,7300,11.9968933501826,21.5,58,16.6,0.1,16,0.1,0.0,0.0,319
2024-10-07 13:00:00,7133,11.7423006731071,22.5,48,16.0,0.0,4,0.0,0.0,0.0,319
2024-10-07 14:00:00,8865,13.292681348501,23.1,41,16.6,0.0,0,0.0,0.0,0.0,313
2024-10-07 15:00:00,10596,13.8349076882398,22.9,38,17.7,0.0,3,0.0,0.0,0.0,313
2024-10-07 16:00:00,12557,13.8203690720497,22.4,38,18.7,0.0,4,0.0,0.0,0.0,313
2024-10-07 17:00:00,17702,13.3621468920601,21.6,39,18.7,0.0,7,0.0,0.0,0.0,319
2024-10-07 18:00:00,16311,12.7631398551709,20.0,43,15.8,0.0,3,0.0,0.0,0.0,322
2024-10-07 19:00:00,10725,11.6549086871478,18.3,46,14.3,0.0,1,0.0,0.0,0.0,323
2024-10-07 20:00:00,7571,11.3979138708758,16.8,52,12.2,0.0,0,0.0,0.0,0.0,324
2024-10-07 21:00:00,5545,12.1572333372763,16.0,58,14.6,0.0,9,0.0,0.0,0.0,320
2024-10-07 22:00:00,3946,12.1561406012361,15.4,62,13.7,0.0,46,0.0,0.0,0.0,322
2024-10-07 23:00:00,2891,11.8188042613564,14.9,64,13.0,0.0,100,0.0,0.0,0.0,322
2024-10-08 00:00:00,1376,11.7365422229953,14.4,66,12.7,0.0,1,0.0,0.0,0.0,327
2024-10-08 01:00:00,661,12.8852597049291,13.7,68,11.1,0.0,4,0.0,0.0,0.0,321
2024-10-08 02:00:00,388,11.7243606435053,12.6,74,10.8,0.0,4,0.0,0.0,0.0,318
2024-10-08 03:00:00,278,16.9939525965238,12.0,76,10.1,0.0,1,0.0,0.0,0.0,309
2024-10-08 04:00:00,415,9.53010803993514,11.5,79,10.3,0.0,0,0.0,0.0,0.0,305
2024-10-08 05:00:00,1509,9.55360221192047,11.2,79,10.1,0.0,0,0.0,0.0,0.0,310
2024-10-08 06:00:00,4319,9.8525576666469,10.9,80,10.3,0.0,0,0.0,0.0,0.0,311
2024-10-08 07:00:00,10228,10.5917556611817,10.6,81,10.4,0.0,0,0.0,0.0,0.0,304
2024-10-08 08:00:00,15316,11.2814715406686,11.7,80,11.9,0.0,0,0.0,0.0,0.0,300
2024-10-08 09:00:00,10263,11.3375222681282,13.5,68,11.3,0.0,0,0.0,0.0,0.0,309
2024-10-08 10:00:00,6696,12.5710955002237,15.6,52,11.7,0.0,0,0.0,0.0,0.0,315
2024-10-08 11:00:00,6299,13.0240113742654,16.8,46,9.3,0.0,0,0.0,0.0,0.0,316
2024-10-08 12:00:00,7524,12.9632216480616,18.0,43,7.7,0.0,0,0.0,0.0,0.0,300
2024-10-08 13:00:00,7721,13.0217802776807,19.1,39,8.6,0.0,35,0.0,0.0,0.0,290
2024-10-08 14:00:00,9047,13.6156328646844,20.3,34,15.2,0.0,53,0.0,0.0,0.0,294
2024-10-08 15:00:00,10663,14.0969746793131,20.2,32,15.6,0.0,89,0.0,0.0,0.0,281
2024-10-08 16:00:00,13027,13.3961581609548,20.3,30,14.8,0.0,99,0.0,0.0,0.0,271
2024-10-08 17:00:00,18903,13.5574519957732,19.8,31,13.0,0.0,74,0.0,0.0,0.0,264
2024-10-08 18:00:00,16958,12.5119866156505,18.6,34,13.0,0.0,99,0.0,0.0,0.0,259
2024-10-08 19:00:00,11497,11.9343293268519,17.0,38,12.5,0.0,97,0.0,0.0,0.0,278
2024-10-08 20:00:00,8493,12.09276570902,16.2,43,9.1,0.0,83,0.0,0.0,0.0,280
2024-10-08 21:00:00,6457,12.4367768133764,14.7,51,8.7,0.0,9,0.0,0.0,0.0,265
2024-10-08 22:00:00,4974,12.530217846937,13.7,55,8.8,0.0,8,0.0,0.0,0.0,259
2024-10-08 23:00:00,3168,12.9745472634891,13.4,55,10.8,0.0,25,0.0,0.0,0.0,246
2024-10-09 00:00:00,1551,13.8725520246623,13.0,57,11.1,0.0,48,0.0,0.0,0.0,263
2024-10-09 01:00:00,757,11.9563422669318,13.5,58,11.2,0.0,56,0.0,0.0,0.0,266
2024-10-09 02:00:00,459,12.2074038015506,13.8,61,14.3,0.0,42,0.0,0.0,0.0,290
2024-10-09 03:00:00,312,12.3901400084937,13.2,65,10.7,0.0,22,0.0,0.0,0.0,299
2024-10-09 04:00:00,441,11.8494252412029,11.5,74,5.5,0.0,0,0.0,0.0,0.0,297
2024-10-09 05:00:00,1364,9.64887460752487,10.2,82,7.0,0.0,1,0.0,0.0,0.0,316
2024-10-09 06:00:00,4210,10.1701250851116,9.2,87,6.8,0.0,18,0.0,0.0,0.0,318
2024-10-09 07:00:00,9889,10.5143210256319,9.5,86,6.1,0.0,100,0.0,0.0,0.0,320
2024-10-09 08:00:00,15393,11.2617440044087,11.3,77,4.3,0.0,99,0.0,0.0,0.0,298
2024-10-09 09:00:00,10630,11.4639190373839,13.4,68,4.8,0.0,29,0.0,0.0,0.0,326
2024-10-09 10:00:00,7064,12.4452284466926,15.5,55,5.6,0.0,14,0.0,0.0,0.0,329
2024-10-09 11:00:00,6798,12.5897046516322,17.0,50,5.7,0.0,34,0.0,0.0,0.0,302
2024-10-09 12:00:00,7910,13.4996628564792,18.2,42,11.1,0.0,34,0.0,0.0,0.0,286
2024-10-09 13:00:00,8218,13.4927586300706,18.9,40,15.7,0.0,38,0.0,0.0,0.0,279
2024-10-09 14:00:00,9524,13.4671849244788,19.3,38,17.7,0.0,32,0.0,0.0,0.0,285
2024-10-09 15:00:00,10747,13.2309914400771,18.7,37,17.9,0.0,31,0.0,0.0,0.0,296
2024-10-09 16:00:00,13069,13.4514954157461,19.3,35,17.8,0.0,33,0.0,0.0,0.0,291
2024-10-09 17:00:00,18429,13.1618252782131,18.8,34,19.2,0.0,80,0.0,0.0,0.0,297
2024-10-09 18:00:00,17540,12.4728626075421,17.4,38,11.6,0.0,2,0.0,0.0,0.0,300
2024-10-09 19:00:00,11444,11.5623021038441,15.1,45,9.9,0.0,14,0.0,0.0,0.0,286
2024-10-09 20:00:00,8491,11.9823231815939,14.0,49,10.1,0.0,43,0.0,0.0,0.0,299
2024-10-09 21:00:00,6622,12.0034972141594,14.7,52,8.7,0.0,45,0.0,0.0,0.0,283
2024-10-09 22:00:00,5216,12.3979097784469,14.2,52,10.4,0.0,3,0.0,0.0,0.0,271
2024-10-09 23:00:00,2964,11.7470253643401,13.0,54,21.9,0.0,1,0.0,0.0,0.0,321
2024-10-10 00:00:00,1577,11.4933032412838,11.6,59,19.7,0.0,0,0.0,0.0,0.0,316
2024-10-10 01:00:00,806,12.5332421484996,11.1,61,20.1,0.0,0,0.0,0.0,0.0,313
2024-10-10 02:00:00,463,11.1900243759067,10.4,63,19.6,0.0,0,0.0,0.0,0.0,318
2024-10-10 03:00:00,340,18.0998294794739,9.7,67,20.1,0.0,0,0.0,0.0,0.0,320
2024-10-10 04:00:00,379,11.2642956863036,8.9,70,20.1,0.0,0,0.0,0.0,0.0,320
2024-10-10 05:00:00,1259,9.16980007022014,8.4,72,18.0,0.0,0,0.0,0.0,0.0,321
2024-10-10 06:00:00,3796,9.31652105090959,8.1,73,14.5,0.0,0,0.0,0.0,0.0,326
2024-10-10 07:00:00,9174,10.3186398721517,7.7,74,11.9,0.0,1,0.0,0.0,0.0,329
2024-10-10 08:00:00,13868,10.790702573149,8.6,69,13.5,0.0,1,0.0,0.0,0.0,324
2024-10-10 09:00:00,9768,11.3546031333312,10.1,62,15.3,0.0,0,0.0,0.0,0.0,328
2024-10-10 10:00:00,6888,11.6810409799603,11.5,56,14.7,0.0,0,0.0,0.0,0.0,327
2024-10-10 11:00:00,6434,12.3668710302898,12.9,50,16.2,0.0,4,0.0,0.0,0.0,324
2024-10-10 12:00:00,7501,12.6166041943783,14.9,41,17.2,0.0,36,0.0,0.0,0.0,331
2024-10-10 13:00:00,7982,12.861668401886,16.2,37,18.4,0.0,22,0.0,0.0,0.0,335
2024-10-10 14:00:00,9162,12.5824701535431,16.9,34,20.3,0.0,11,0.0,0.0,0.0,330
2024-10-10 15:00:00,10526,13.2265670330209,17.7,31,19.8,0.0,44,0.0,0.0,0.0,319
2024-10-10 16:00:00,12440,13.2698867486614,16.7,37,20.2,0.0,3,0.0,0.0,0.0,320
2024-10-10 17:00:00,17442,12.8676786549149,16.1,38,20.1,0.0,0,0.0,0.0,0.0,326
2024-10-10 18:00:00,16070,12.5069364273847,14.9,42,15.6,0.0,0,0.0,0.0,0.0,326
2024-10-10 19:00:00,10878,11.8490560794491,13.4,47,15.2,0.0,0,0.0,0.0,0.0,325
2024-10-10 20:00:00,7675,11.7600043732163,12.3,51,15.4,0.0,0,0.0,0.0,0.0,333
2024-10-10 21:00:00,5646,12.1398873410538,11.0,58,16.4,0.0,0,0.0,0.0,0.0,324
2024-10-10 22:00:00,4805,11.5992386073251,10.2,60,15.8,0.0,0,0.0,0.0,0.0,333
2024-10-10 23:00:00,3715,12.0859403582683,9.6,62,14.3,0.0,0,0.0,0.0,0.0,337
2024-10-11 00:00:00,1939,12.5194012916599,8.8,65,12.3,0.0,0,0.0,0.0,0.0,331
2024-10-11 01:00:00,1068,12.689336443563,8.3,67,13.1,0.0,0,0.0,0.0,0.0,316
2024-10-11 02:00:00,649,12.217791535319,7.9,70,11.7,0.0,0,0.0,0.0,0.0,307
2024-10-11 03:00:00,428,10.7247188065337,7.6,74,9.1,0.0,0,0.0,0.0,0.0,302
2024-10-11 04:00:00,457,9.8508908997541,7.4,78,7.1,0.0,0,0.0,0.0,0.0,289
2024-10-11 05:00:00,1155,9.52953140547164,7.2,82,7.6,0.0,0,0.0,0.0,0.0,275
2024-10-11 06:00:00,3144,9.42943740678274,7.1,84,8.5,0.0,6,0.0,0.0,0.0,271
2024-10-11 07:00:00,7377,10.184334225381,7.0,86,7.8,0.0,6,0.0,0.0,0.0,261
2024-10-11 08:00:00,10725,11.0161343318083,8.4,80,10.2,0.0,0,0.0,0.0,0.0,263
2024-10-11 09:00:00,8538,10.9904269385702,10.9,68,11.8,0.0,0,0.0,0.0,0.0,279
2024-10-11 10:00:00,7006,12.1753935009057,12.9,61,11.9,0.0,0,0.0,0.0,0.0,288
2024-10-11 11:00:00,7603,13.097002672003,14.9,55,13.5,0.0,0,0.0,0.0,0.0,289
2024-10-11 12:00:00,9016,13.3621061448481,17.0,46,14.7,0.0,0,0.0,0.0,0.0,290
2024-10-11 13:00:00,9606,13.5401728182577,18.6,40,15.4,0.0,0,0.0,0.0,0.0,287
2024-10-11 14:00:00,10707,14.4267723267729,19.8,36,15.9,0.0,0,0.0,0.0,0.0,280
2024-10-11 15:00:00,12423,15.0055272921062,20.5,34,17.2,0.0,0,0.0,0.0,0.0,281
2024-10-11 16:00:00,13838,14.5032227171273,20.6,33,16.9,0.0,0,0.0,0.0,0.0,278
2024-10-11 17:00:00,15941,14.5532757684547,20.3,34,15.5,0.0,0,0.0,0.0,0.0,271
2024-10-11 18:00:00,14108,13.8628767696926,18.5,40,12.5,0.0,0,0.0,0.0,0.0,252
2024-10-11 19:00:00,10241,12.7154602489005,16.7,47,15.9,0.0,0,0.0,0.0,0.0,247
2024-10-11 20:00:00,7702,12.8030479055826,16.1,47,16.3,0.0,0,0.0,0.0,0.0,256
2024-10-11 21:00:00,6056,13.3325663800865,15.4,49,15.7,0.0,2,0.0,0.0,0.0,257
2024-10-11 22:00:00,5254,12.9407978852138,14.7,52,16.2,0.0,0,0.0,0.0,0.0,251
2024-10-11 23:00:00,4467,13.9517221621196,14.4,54,18.8,0.0,1,0.0,0.0,0.0,250
2024-10-12 00:00:00,3664,12.8370976753796,14.2,56,18.3,0.0,6,0.0,0.0,0.0,250
2024-10-12 01:00:00,2630,13.2218268310277,14.1,58,17.6,0.0,2,0.0,0.0,0.0,245
2024-10-12 02:00:00,1622,12.3714896581453,14.1,58,16.3,0.0,3,0.0,0.0,0.0,251
2024-10-12 03:00:00,1207,13.6631837600822,14.2,57,15.0,0.0,63,0.0,0.0,0.0,256
2024-10-12 04:00:00,760,11.9843216565508,14.8,53,15.7,0.0,7,0.0,0.0,0.0,261
2024-10-12 05:00:00,593,11.6016153248436,15.2,52,15.8,0.0,6,0.0,0.0,0.0,263
2024-10-12 06:00:00,1140,10.6206087475052,15.3,52,15.8,0.0,20,0.0,0.0,0.0,263
2024-10-12 07:00:00,2458,11.876283973624,15.4,53,16.1,0.0,6,0.0,0.0,0.0,265
2024-10-12 08:00:00,4203,12.6683901573042,16.1,54,16.7,0.0,7,0.0,0.0,0.0,268
2024-10-12 09:00:00,6709,12.6718217267732,18.6,52,14.8,0.0,3,0.0,0.0,0.0,283
2024-10-12 10:00:00,8648,14.5863771390732,20.2,47,22.2,0.0,0,0.0,0.0,0.0,303
2024-10-12 11:00:00,10861,15.5725745894708,21.0,41,22.4,0.0,3,0.0,0.0,0.0,305
2024-10-12 12:00:00,12291,16.3897725786235,21.7,39,21.1,0.0,4,0.0,0.0,0.0,310
2024-10-12 13:00:00,13167,17.6667434798121,22.1,38,20.1,0.0,23,0.0,0.0,0.0,313
2024-10-12 14:00:00,13738,18.2899361673642,22.4,34,19.7,0.0,46,0.0,0.0,0.0,313
2024-10-12 15:00:00,13807,18.0141866891054,22.5,32,18.4,0.0,39,0.0,0.0,0.0,311
2024-10-12 16:00:00,13710,17.9005904209522,22.2,30,17.1,0.0,51,0.0,0.0,0.0,309
2024-10-12 17:00:00,13011,16.3953855921251,21.4,31,15.3,0.0,37,0.0,0.0,0.0,310
2024-10-12 18:00:00,11670,15.4539753394934,19.2,35,10.1,0.0,0,0.0,0.0,0.0,313
2024-10-12 19:00:00,9464,14.6507302737957,16.3,44,8.3,0.0,0,0.0,0.0,0.0,312
2024-10-12 20:00:00,7198,13.7247433440501,14.9,48,9.2,0.0,0,0.0,0.0,0.0,313
2024-10-12 21:00:00,5987,14.9856059397877,14.0,47,7.9,0.0,0,0.0,0.0,0.0,317
2024-10-12 22:00:00,5517,14.4305304658745,13.0,50,8.8,0.0,0,0.0,0.0,0.0,337
2024-10-12 23:00:00,4616,14.8993900159241,12.4,52,9.9,0.0,0,0.0,0.0,0.0,357
2024-10-13 00:00:00,3675,13.9250923014443,11.4,56,8.2,0.0,3,0.0,0.0,0.0,8
2024-10-13 01:00:00,2672,14.6656745318916,10.5,61,7.0,0.0,0,0.0,0.0,0.0,4
2024-10-13 02:00:00,1933,15.5282803003934,9.7,65,6.6,0.0,100,0.0,0.0,0.0,9
2024-10-13 03:00:00,1339,17.1001290494373,11.4,59,7.0,0.0,100,0.0,0.0,0.0,26
2024-10-13 04:00:00,850,14.0786764199601,11.6,60,7.1,0.0,100,0.0,0.0,0.0,47
2024-10-13 05:00:00,672,12.2975830123649,11.9,63,6.4,0.0,100,0.0,0.0,0.0,54
2024-10-13 06:00:00,1206,12.2085425549808,11.9,66,8.5,0.0,97,0.0,0.0,0.0,44
2024-10-13 07:00:00,1858,11.9832596181559,11.8,65,10.2,0.0,100,0.0,0.0,0.0,18
2024-10-13 08:00:00,3147,11.8737409391761,11.8,61,11.7,0.0,61,0.0,0.0,0.0,32
2024-10-13 09:00:00,5371,12.5275319410329,12.4,53,13.9,0.0,17,0.0,0.0,0.0,36
2024-10-13 10:00:00,7668,13.6785373935084,14.6,53,13.5,0.0,51,0.0,0.0,0.0,60
2024-10-13 11:00:00,9885,15.3839040346628,17.0,54,11.7,0.0,21,0.0,0.0,0.0,85
2024-10-13 12:00:00,11810,16.8892348171254,19.5,52,8.3,0.0,29,0.0,0.0,0.0,95
2024-10-13 13:00:00,12369,16.8739916110747,21.4,51,9.4,0.0,70,0.0,0.0,0.0,121
2024-10-13 14:00:00,12927,17.606693795449,22.3,53,14.0,0.0,3,0.0,0.0,0.0,144
2024-10-13 15:00:00,13017,18.2155410912444,22.9,54,14.3,0.0,8,0.0,0.0,0.0,152
2024-10-13 16:00:00,13069,17.2394915065509,22.9,57,15.2,0.0,0,0.0,0.0,0.0,138
2024-10-13 17:00:00,12992,16.1996810879727,22.3,64,13.0,0.0,80,0.0,0.0,0.0,133
2024-10-13 18:00:00,11268,15.377663976298,21.1,69,10.7,0.0,71,0.0,0.0,0.0,155
2024-10-13 19:00:00,8387,13.8428059108995,20.9,59,15.8,0.0,35,0.0,0.0,0.0,172
2024-10-13 20:00:00,6463,13.940814268027,20.4,60,13.9,0.0,60,0.0,0.0,0.0,174
2024-10-13 21:00:00,5218,13.9789912327786,16.9,86,8.4,0.0,92,0.0,0.0,0.0,165
2024-10-13 22:00:00,4249,13.5097744016207,16.5,87,4.9,0.0,100,0.0,0.0,0.0,280
2024-10-13 23:00:00,3427,14.3853770591638,15.6,93,2.2,0.0,97,0.0,0.0,0.0,351
2024-10-14 00:00:00,1986,12.8473496688632,14.4,94,2.2,0.0,13,0.0,0.0,0.0,35
2024-10-14 01:00:00,1004,14.8072185790936,13.9,96,7.6,0.0,46,0.0,0.0,0.0,352
2024-10-14 02:00:00,621,12.7903409830419,11.8,100,12.1,0.0,100,0.0,0.0,0.0,357
2024-10-14 03:00:00,443,12.4953417703158,11.1,98,11.6,0.0,76,0.0,0.0,0.0,12
2024-10-14 04:00:00,453,10.9076822919744,11.1,93,10.3,0.0,26,0.0,0.0,0.0,2
2024-10-14 05:00:00,928,10.6853268884913,11.1,92,7.8,0.0,55,0.0,0.0,0.0,4
2024-10-14 06:00:00,2365,10.8470861074444,10.9,92,2.9,0.0,53,0.0,0.0,0.0,349
2024-10-14 07:00:00,4912,9.82358052976308,10.5,95,3.9,0.0,74,0.0,0.0,0.0,307
2024-10-14 08:00:00,8205,10.4985406872796,10.9,96,4.8,0.0,76,0.0,0.0,0.0,292
2024-10-14 09:00:00,7399,10.7378964269662,11.3,89,4.5,0.0,84,0.0,0.0,0.0,56
2024-10-14 10:00:00,6495,11.953239091934,13.6,83,0.4,0.0,69,0.0,0.0,0.0,90
2024-10-14 11:00:00,7198,13.2861609956123,16.5,74,7.0,0.1,35,0.1,0.0,0.0,226
2024-10-14 12:00:00,8234,14.2551279797951,18.8,39,24.3,0.0,17,0.0,0.0,0.0,254
2024-10-14 13:00:00,8891,14.2900132749255,18.8,33,31.2,0.0,4,0.0,0.0,0.0,267
2024-10-14 14:00:00,9473,14.9258514082015,18.4,34,30.6,0.0,13,0.0,0.0,0.0,270
2024-10-14 15:00:00,9624,14.45608366973,18.6,33,33.9,0.0,86,0.0,0.0,0.0,272
2024-10-14 16:00:00,10325,12.6631921113809,16.4,42,34.4,0.0,62,0.0,0.0,0.0,290
2024-10-14 17:00:00,12056,12.168935268468,13.3,46,31.8,0.0,12,0.0,0.0,0.0,297
2024-10-14 18:00:00,11031,11.0541794097908,11.5,49,28.6,0.0,29,0.0,0.0,0.0,300
2024-10-14 19:00:00,7388,10.0242810606166,10.3,52,27.5,0.0,31,0.0,0.0,0.0,299
2024-10-14 20:00:00,5077,10.2071043953955,9.5,55,25.9,0.0,34,0.0,0.0,0.0,306
